,Platform,Year,Genre,EU_Sales
7621,PSP,2007,Action,0.0
7622,DS,2007,Racing,0.0
7623,X360,2007,Misc,0.03
7624,PS2,2007,Racing,0.09
7625,DS,2007,Racing,0.0
7626,Wii,2007,Racing,0.0
7627,Wii,2007,Action,0.01
7628,Wii,2007,Sports,0.0
7629,PS3,2007,Racing,0.05
7630,DS,2007,Sports,0.01
7631,PS2,2007,Misc,0.09
7632,DS,2007,Action,0.0
7633,GBA,2007,Adventure,0.06
7634,PS2,2007,Adventure,0.09
7635,Wii,2007,Sports,0.0
7636,DS,2007,Strategy,0.0
7637,PS2,2007,Misc,0.09
7638,PSP,2007,Action,0.0
7639,Wii,2007,Platform,0.02
7640,PSP,2007,Action,0.12
7641,PSP,2007,Action,0.08
7642,DS,2007,Puzzle,0.18
7643,DS,2007,Shooter,0.0
7644,DS,2007,Adventure,0.0
7645,Wii,2007,Role-Playing,0.0
7646,DS,2007,Sports,0.0
7647,X360,2007,Sports,0.0
7648,X360,2007,Misc,0.01
7649,PSP,2007,Sports,0.0
7650,X360,2007,Action,0.0
7651,DS,2007,Role-Playing,0.0
7652,X360,2007,Sports,0.0
7653,PS3,2007,Role-Playing,0.01
7654,PS2,2007,Action,0.0
7655,PS3,2007,Shooter,0.01
7656,X360,2007,Racing,0.0
7657,PS2,2007,Sports,0.08
7658,X360,2007,Shooter,0.01
7659,PSP,2007,Strategy,0.01
7660,X360,2007,Action,0.02
7661,GBA,2007,Action,0.05
7662,X360,2007,Action,0.01
7663,PS2,2007,Misc,0.07
7664,X360,2007,Action,0.01
7665,PS2,2007,Sports,0.0
7666,Wii,2007,Action,0.01
7667,DS,2007,Adventure,0.0
7668,Wii,2007,Adventure,0.0
7669,DS,2007,Misc,0.0
7670,Wii,2007,Action,0.0
7671,PS2,2007,Sports,0.0
7672,Wii,2007,Action,0.0
7673,X360,2007,Shooter,0.02
7674,DS,2007,Adventure,0.0
7675,Wii,2007,Sports,0.0
7676,DS,2007,Sports,0.0
7677,PS2,2007,Role-Playing,0.03
7678,PSP,2007,Action,0.0
7679,DS,2007,Simulation,0.04
7680,XB,2007,Action,0.04
7681,Wii,2007,Action,0.0
7682,PS3,2007,Sports,0.0
7683,X360,2007,Sports,0.0
7684,DS,2007,Misc,0.02
7685,DS,2007,Adventure,0.02
7686,DS,2007,Sports,0.0
7687,DS,2007,Action,0.0
7688,DS,2007,Shooter,0.01
7689,PS2,2007,Role-Playing,0.0
7690,PSP,2007,Action,0.07
7691,X360,2007,Action,0.0
7692,PS2,2007,Adventure,0.0
7693,X360,2007,Misc,0.01
7694,PS2,2007,Action,0.06
7695,Wii,2007,Misc,0.02
7696,X360,2007,Racing,0.0
7697,PS2,2007,Fighting,0.0
7698,Wii,2007,Sports,0.0
7699,DS,2007,Adventure,0.01
7700,DS,2007,Misc,0.0
7701,X360,2007,Strategy,0.02
7702,Wii,2007,Racing,0.0
7703,Wii,2007,Fighting,0.0
7704,DS,2007,Strategy,0.0
7705,PS2,2007,Misc,0.06
7706,PS3,2007,Action,0.01
7707,Wii,2007,Platform,0.0
7708,PS3,2007,Sports,0.0
7709,PS3,2007,Shooter,0.01
7710,DS,2007,Role-Playing,0.0
7711,DS,2007,Misc,0.03
7712,DS,2007,Sports,0.0
7713,DS,2007,Misc,0.0
7714,DS,2007,Puzzle,0.0
7715,Wii,2007,Adventure,0.0
7716,PS2,2007,Fighting,0.05
7717,Wii,2007,Puzzle,0.01
7718,DS,2007,Puzzle,0.01
7719,DS,2007,Fighting,0.02
7720,PS3,2007,Sports,0.0
7721,DS,2007,Role-Playing,0.0
7722,Wii,2007,Action,0.0
7723,DS,2007,Strategy,0.01
7724,PS3,2007,Simulation,0.03
7725,PS3,2007,Action,0.02
7726,PS3,2007,Sports,0.02
7727,X360,2007,Role-Playing,0.0
7728,PSP,2007,Adventure,0.0
7729,Wii,2007,Action,0.01
7730,Wii,2007,Misc,0.0
7731,Wii,2007,Racing,0.0
7732,PS3,2007,Shooter,0.02
7733,Wii,2007,Action,0.01
7734,DS,2007,Misc,0.01
7735,DS,2007,Shooter,0.0
7736,X360,2007,Racing,0.0
7737,DS,2007,Role-Playing,0.0
7738,PS2,2007,Adventure,0.06
7739,PS2,2007,Action,0.06
7740,GC,2007,Action,0.03
7741,PC,2007,Shooter,0.11
7742,Wii,2007,Fighting,0.0
7743,Wii,2007,Misc,0.0
7744,DS,2007,Adventure,0.0
7745,DS,2007,Simulation,0.06
7746,DS,2007,Action,0.0
7747,X360,2007,Simulation,0.02
7748,DS,2007,Platform,0.0
7749,PSP,2007,Role-Playing,0.0
7750,DS,2007,Racing,0.0
7751,Wii,2007,Sports,0.0
7752,PS3,2007,Sports,0.0
7753,PSP,2007,Misc,0.0
7754,PSP,2007,Role-Playing,0.0
7755,DS,2007,Misc,0.0
7756,X360,2007,Action,0.01
7757,DS,2007,Simulation,0.0
7758,X360,2007,Sports,0.01
7759,DS,2007,Misc,0.0
7760,PS2,2007,Misc,0.05
7761,X360,2007,Racing,0.0
7762,DS,2007,Misc,0.0
7763,PS3,2007,Sports,0.0
7764,Wii,2007,Racing,0.0
7765,DS,2007,Role-Playing,0.0
7766,DS,2007,Misc,0.0
7767,DS,2007,Puzzle,0.0
7768,X360,2007,Shooter,0.01
7769,PS2,2007,Sports,0.05
7770,DS,2007,Puzzle,0.01
7771,PS2,2007,Role-Playing,0.0
7772,DS,2007,Racing,0.01
7773,DS,2007,Platform,0.0
7774,PS2,2007,Role-Playing,0.04
7775,Wii,2007,Shooter,0.0
7776,DS,2007,Simulation,0.02
7777,PSP,2007,Puzzle,0.0
7778,DS,2007,Action,0.0
7779,Wii,2007,Strategy,0.01
7780,PS2,2007,Puzzle,0.05
7781,DS,2007,Fighting,0.01
7782,PSP,2007,Shooter,0.0
7783,DS,2007,Simulation,0.0
7784,DS,2007,Misc,0.0
7785,DS,2007,Action,0.0
7786,DS,2007,Puzzle,0.0
7787,DS,2007,Racing,0.0
7788,PSP,2007,Action,0.02
7789,DS,2007,Misc,0.0
7790,Wii,2007,Racing,0.01
7791,PS2,2007,Adventure,0.04
7792,PSP,2007,Role-Playing,0.0
7793,DS,2007,Puzzle,0.0
7794,PSP,2007,Action,0.01
7795,DS,2007,Adventure,0.0
7796,PS2,2007,Misc,0.0
7797,DS,2007,Role-Playing,0.0
7798,X360,2007,Action,0.01
7799,PS2,2007,Role-Playing,0.04
7800,DS,2007,Action,0.0
7801,DS,2007,Fighting,0.01
7802,X360,2007,Shooter,0.0
7803,DS,2007,Action,0.0
7804,DS,2007,Adventure,0.0
7805,Wii,2007,Sports,0.0
7806,DS,2007,Puzzle,0.01
7807,PSP,2007,Sports,0.06
7808,DS,2007,Simulation,0.0
7809,DS,2007,Action,0.03
7810,PS2,2007,Sports,0.0
7811,DS,2007,Strategy,0.0
7812,DS,2007,Adventure,0.0
7813,Wii,2007,Shooter,0.0
7814,Wii,2007,Simulation,0.0
7815,DS,2007,Misc,0.0
7816,X360,2007,Sports,0.02
7817,DS,2007,Action,0.0
7818,X360,2007,Racing,0.03
7819,PS2,2007,Adventure,0.0
7820,DS,2007,Adventure,0.0
7821,PSP,2007,Sports,0.09
7822,DS,2007,Role-Playing,0.0
7823,PS2,2007,Action,0.04
7824,X360,2007,Puzzle,0.02
7825,DS,2007,Misc,0.0
7826,PSP,2007,Sports,0.0
7827,DS,2007,Puzzle,0.0
7828,PS2,2007,Role-Playing,0.0
7829,DS,2007,Adventure,0.01
7830,DS,2007,Simulation,0.0
7831,PSP,2007,Strategy,0.0
7832,DS,2007,Puzzle,0.0
7833,Wii,2007,Misc,0.0
7834,DS,2007,Adventure,0.0
7835,PSP,2007,Simulation,0.0
7836,Wii,2007,Shooter,0.03
7837,DS,2007,Simulation,0.0
7838,PSP,2007,Strategy,0.0
7839,PSP,2007,Action,0.0
7840,DS,2007,Misc,0.0
7841,DS,2007,Fighting,0.0
7842,DS,2007,Misc,0.0
7843,X360,2007,Sports,0.0
7844,PS3,2007,Sports,0.1
7845,PS3,2007,Misc,0.01
7846,PS2,2007,Action,0.04
7847,Wii,2007,Role-Playing,0.0
7848,DS,2007,Misc,0.0
7849,DS,2007,Fighting,0.0
7850,DS,2007,Misc,0.0
7851,X360,2007,Adventure,0.02
7852,Wii,2007,Action,0.02
7853,Wii,2007,Fighting,0.0
7854,DS,2007,Action,0.0
7855,PS2,2007,Racing,0.04
7856,PS2,2007,Role-Playing,0.0
7857,Wii,2007,Action,0.0
7858,DS,2007,Role-Playing,0.0
7859,DS,2007,Sports,0.0
7860,PS3,2007,Misc,0.08
7861,DS,2007,Strategy,0.0
7862,X360,2007,Action,0.01
7863,PC,2007,Shooter,0.06
7864,DS,2007,Misc,0.0
7865,PS2,2007,Strategy,0.04
7866,PC,2007,Strategy,0.06
7867,PS3,2007,Sports,0.0
7868,PS3,2007,Sports,0.01
7869,DS,2007,Misc,0.0
7870,PSP,2007,Misc,0.0
7871,Wii,2007,Racing,0.01
7872,PS2,2007,Sports,0.0
7873,PSP,2007,Sports,0.0
7874,DS,2007,Misc,0.0
7875,DS,2007,Simulation,0.0
7876,PSP,2007,Action,0.0
7877,DS,2007,Role-Playing,0.0
7878,PS2,2007,Role-Playing,0.0
7879,PS2,2007,Misc,0.0
7880,PS2,2007,Action,0.0
7881,X360,2007,Strategy,0.0
7882,DS,2007,Role-Playing,0.0
7883,Wii,2007,Fighting,0.0
7884,DS,2007,Platform,0.0
7885,X360,2007,Shooter,0.01
7886,PS2,2007,Action,0.03
7887,PSP,2007,Sports,0.0
7888,PS3,2007,Shooter,0.01
7889,DS,2007,Racing,0.0
7890,XB,2007,Sports,0.02
7891,X360,2007,Shooter,0.0
7892,PS2,2007,Misc,0.0
7893,DS,2007,Puzzle,0.0
7894,DS,2007,Platform,0.0
7895,DS,2007,Role-Playing,0.0
7896,Wii,2007,Action,0.0
7897,PSP,2007,Puzzle,0.0
7898,DS,2007,Sports,0.0
7899,X360,2007,Action,0.01
7900,DS,2007,Misc,0.0
7901,X360,2007,Action,0.0
7902,X360,2007,Misc,0.01
7903,PS2,2007,Action,0.0
7904,PSP,2007,Puzzle,0.0
7905,PS2,2007,Role-Playing,0.03
7906,PSP,2007,Fighting,0.0
7907,PS3,2007,Adventure,0.0
7908,PSP,2007,Role-Playing,0.0
7909,Wii,2007,Misc,0.0
7910,PS2,2007,Role-Playing,0.0
7911,X360,2007,Simulation,0.0
7912,GC,2007,Sports,0.02
7913,DS,2007,Fighting,0.0
7914,PSP,2007,Fighting,0.0
7915,DS,2007,Fighting,0.0
7916,PS2,2007,Role-Playing,0.0
7917,DS,2007,Sports,0.0
7918,PS3,2007,Role-Playing,0.03
7919,DS,2007,Adventure,0.01
7920,PS2,2007,Misc,0.03
7921,DS,2007,Sports,0.0
7922,DS,2007,Sports,0.0
7923,PS2,2007,Strategy,0.0
7924,DS,2007,Strategy,0.0
7925,DS,2007,Misc,0.0
7926,PS2,2007,Racing,0.03
7927,PS2,2007,Racing,0.03
7928,DS,2007,Puzzle,0.0
7929,X360,2007,Role-Playing,0.0
7930,Wii,2007,Fighting,0.0
7931,Wii,2007,Sports,0.0
7932,DS,2007,Simulation,0.03
7933,PC,2007,Simulation,0.04
7934,Wii,2007,Platform,0.0
7935,Wii,2007,Shooter,0.0
7936,DS,2007,Shooter,0.0
7937,PSP,2007,Misc,0.0
7938,PS2,2007,Adventure,0.0
7939,PC,2007,Strategy,0.06
7940,DS,2007,Action,0.0
7941,DS,2007,Role-Playing,0.0
7942,PSP,2007,Role-Playing,0.0
7943,DS,2007,Platform,0.0
7944,DS,2007,Action,0.0
7945,DS,2007,Adventure,0.01
7946,PS2,2007,Fighting,0.03
7947,PSP,2007,Strategy,0.0
7948,PC,2007,Strategy,0.05
7949,PSP,2007,Role-Playing,0.0
7950,DS,2007,Role-Playing,0.0
7951,DS,2007,Misc,0.0
7952,DS,2007,Strategy,0.01
7953,PS3,2007,Sports,0.0
7954,DS,2007,Platform,0.01
7955,DS,2007,Role-Playing,0.0
7956,DS,2007,Action,0.0
7957,Wii,2007,Fighting,0.0
7958,PS2,2007,Role-Playing,0.0
7959,Wii,2007,Puzzle,0.0
7960,Wii,2007,Sports,0.0
7961,DS,2007,Strategy,0.06
7962,PSP,2007,Misc,0.0
7963,PS2,2007,Simulation,0.0
7964,DS,2007,Strategy,0.0
7965,Wii,2007,Role-Playing,0.0
7966,PSP,2007,Role-Playing,0.0
7967,Wii,2007,Shooter,0.0
7968,PC,2007,Shooter,0.05
7969,DS,2007,Puzzle,0.0
7970,DS,2007,Platform,0.01
7971,PSP,2007,Shooter,0.0
7972,DS,2007,Action,0.0
7973,PC,2007,Role-Playing,0.05
7974,PSP,2007,Role-Playing,0.0
7975,DS,2007,Misc,0.0
7976,Wii,2007,Misc,0.0
7977,X360,2007,Sports,0.0
7978,DS,2007,Fighting,0.0
7979,DS,2007,Adventure,0.0
7980,PSP,2007,Platform,0.04
7981,PS2,2007,Sports,0.0
7982,DS,2007,Role-Playing,0.0
7983,DS,2007,Puzzle,0.0
7984,DS,2007,Puzzle,0.0
7985,PC,2007,Shooter,0.04
7986,X360,2007,Shooter,0.0
7987,DS,2007,Sports,0.0
7988,PSP,2007,Fighting,0.0
7989,DS,2007,Fighting,0.0
7990,PS2,2007,Role-Playing,0.02
7991,DS,2007,Misc,0.0
7992,PS2,2007,Fighting,0.0
7993,DS,2007,Role-Playing,0.0
7994,DS,2007,Role-Playing,0.0
7995,PS2,2007,Misc,0.0
7996,DS,2007,Misc,0.0
7997,PS2,2007,Sports,0.02
7998,PC,2007,Shooter,0.04
7999,PSP,2007,Sports,0.03
8000,Wii,2007,Action,0.0
8001,DS,2007,Action,0.0
8002,X360,2007,Sports,0.01
8003,Wii,2007,Puzzle,0.0
8004,DS,2007,Action,0.01
8005,PSP,2007,Action,0.0
8006,PSP,2007,Shooter,0.0
8007,DS,2007,Action,0.0
8008,DS,2007,Simulation,0.05
8009,DS,2007,Simulation,0.0
8010,DS,2007,Puzzle,0.0
8011,PC,2007,Simulation,0.04
8012,DS,2007,Action,0.0
8013,DS,2007,Adventure,0.0
8014,Wii,2007,Misc,0.0
8015,DS,2007,Action,0.0
8016,DS,2007,Misc,0.0
8017,PS2,2007,Misc,0.0
8018,Wii,2007,Adventure,0.0
8019,PS2,2007,Fighting,0.0
8020,X360,2007,Sports,0.02
8021,DS,2007,Strategy,0.01
8022,PS2,2007,Adventure,0.0
8023,Wii,2007,Misc,0.0
8024,DS,2007,Adventure,0.0
8025,DS,2007,Platform,0.0
8026,PS2,2007,Strategy,0.01
8027,DS,2007,Adventure,0.0
8028,PS2,2007,Role-Playing,0.0
8029,DS,2007,Puzzle,0.0
8030,PSP,2007,Sports,0.01
8031,PS2,2007,Role-Playing,0.0
8032,PC,2007,Simulation,0.04
8033,Wii,2007,Racing,0.0
8034,Wii,2007,Sports,0.0
8035,PC,2007,Strategy,0.04
8036,Wii,2007,Simulation,0.0
8037,DS,2007,Action,0.01
8038,Wii,2007,Adventure,0.0
8039,Wii,2007,Puzzle,0.0
8040,DS,2007,Platform,0.0
8041,Wii,2007,Shooter,0.0
8042,Wii,2007,Action,0.01
8043,X360,2007,Sports,0.0
8044,PC,2007,Simulation,0.04
8045,DS,2007,Action,0.0
8046,DS,2007,Strategy,0.01
8047,PS2,2007,Role-Playing,0.0
8048,PS2,2007,Fighting,0.0
8049,DS,2007,Action,0.0
8050,Wii,2007,Shooter,0.0
8051,DS,2007,Strategy,0.0
8052,PSP,2007,Action,0.0
8053,PS2,2007,Misc,0.0
8054,PSP,2007,Action,0.0
8055,GC,2007,Action,0.01
8056,Wii,2007,Racing,0.0
8057,Wii,2007,Shooter,0.0
8058,PC,2007,Racing,0.04
8059,Wii,2007,Shooter,0.0
8060,DS,2007,Puzzle,0.01
8061,PSP,2007,Action,0.0
8062,DS,2007,Role-Playing,0.0
8063,Wii,2007,Fighting,0.0
8064,DS,2007,Simulation,0.0
8065,PS2,2007,Sports,0.0
8066,PSP,2007,Racing,0.0
8067,DS,2007,Sports,0.0
8068,PC,2007,Strategy,0.03
8069,X360,2007,Puzzle,0.0
8070,PSP,2007,Shooter,0.0
8071,DS,2007,Puzzle,0.02
8072,X360,2007,Action,0.0
8073,PS3,2007,Adventure,0.0
8074,PC,2007,Strategy,0.03
8075,PS2,2007,Fighting,0.0
8076,DS,2007,Misc,0.04
8077,PS3,2007,Sports,0.0
8078,DS,2007,Misc,0.0
8079,DS,2007,Shooter,0.0
8080,DS,2007,Fighting,0.0
8081,PC,2007,Strategy,0.02
8082,PC,2007,Action,0.03
8083,DS,2007,Misc,0.0
8084,PSP,2007,Strategy,0.0
8085,DS,2007,Simulation,0.0
8086,DS,2007,Sports,0.0
8087,PS2,2007,Sports,0.01
8088,DS,2007,Puzzle,0.0
8089,DS,2007,Adventure,0.0
8090,PSP,2007,Puzzle,0.0
8091,PS3,2007,Role-Playing,0.0
8092,DS,2007,Misc,0.0
8093,PC,2007,Strategy,0.03
8094,PS2,2007,Strategy,0.0
8095,PC,2007,Action,0.03
8096,PC,2007,Role-Playing,0.03
8097,DS,2007,Racing,0.0
8098,PS2,2007,Racing,0.01
8099,DS,2007,Puzzle,0.03
8100,PSP,2007,Racing,0.0
8101,PS3,2007,Racing,0.0
8102,Wii,2007,Action,0.0
8103,Wii,2007,Misc,0.03
8104,PS2,2007,Sports,0.0
8105,Wii,2007,Sports,0.0
8106,PS2,2007,Misc,0.0
8107,PSP,2007,Role-Playing,0.0
8108,PS2,2007,Adventure,0.0
8109,PS2,2007,Misc,0.0
8110,Wii,2007,Adventure,0.0
8111,PSP,2007,Fighting,0.0
8112,DS,2007,Strategy,0.0
8113,PC,2007,Strategy,0.03
8114,PC,2007,Puzzle,0.02
8115,DS,2007,Sports,0.0
8116,DS,2007,Simulation,0.0
8117,DS,2007,Adventure,0.0
8118,DS,2007,Simulation,0.0
8119,PSP,2007,Platform,0.0
8120,DS,2007,Misc,0.0
8121,DS,2007,Racing,0.0
8122,DS,2007,Sports,0.0
8123,DS,2007,Misc,0.0
8124,PS2,2007,Adventure,0.0
8125,Wii,2007,Role-Playing,0.0
8126,PC,2007,Action,0.01
8127,PS2,2007,Simulation,0.0
8128,PSP,2007,Puzzle,0.0
8129,DS,2007,Action,0.0
8130,PSP,2007,Sports,0.0
8131,PC,2007,Action,0.02
8132,PS2,2007,Misc,0.0
8133,PSP,2007,Platform,0.0
8134,DS,2007,Action,0.0
8135,PS2,2007,Strategy,0.0
8136,DS,2007,Adventure,0.0
8137,PSP,2007,Sports,0.0
8138,DS,2007,Action,0.0
8139,Wii,2007,Racing,0.01
8140,DS,2007,Puzzle,0.0
8141,PSP,2007,Puzzle,0.0
8142,Wii,2007,Action,0.0
8143,PS2,2007,Strategy,0.0
8144,DS,2007,Adventure,0.0
8145,DS,2007,Role-Playing,0.0
8146,PS2,2007,Fighting,0.0
8147,PC,2007,Simulation,0.01
8148,DS,2007,Action,0.0
8149,DS,2007,Sports,0.0
8150,PS2,2007,Shooter,0.0
8151,DS,2007,Simulation,0.0
8152,Wii,2007,Sports,0.0
8153,PC,2007,Strategy,0.02
8154,PS2,2007,Misc,0.0
8155,DS,2007,Puzzle,0.0
8156,Wii,2007,Platform,0.0
8157,DS,2007,Adventure,0.0
8158,DS,2007,Adventure,0.0
8159,PS2,2007,Fighting,0.0
8160,PC,2007,Strategy,0.01
8161,PSP,2007,Misc,0.0
8162,PC,2007,Simulation,0.02
8163,PSP,2007,Shooter,0.02
8164,DS,2007,Puzzle,0.0
8165,PSP,2007,Racing,0.0
8166,PC,2007,Simulation,0.02
8167,DS,2007,Role-Playing,0.0
8168,DS,2007,Sports,0.0
8169,DS,2007,Action,0.0
8170,PS2,2007,Adventure,0.0
8171,PS2,2007,Adventure,0.0
8172,Wii,2007,Sports,0.01
8173,PS2,2007,Fighting,0.0
8174,PS2,2007,Role-Playing,0.0
8175,PC,2007,Racing,0.02
8176,PSP,2007,Misc,0.0
8177,PC,2007,Racing,0.02
8178,DS,2007,Misc,0.0
8179,PC,2007,Strategy,0.02
8180,Wii,2007,Sports,0.0
8181,PSP,2007,Role-Playing,0.0
8182,PS2,2007,Misc,0.0
8183,PS2,2007,Adventure,0.0
8184,PS2,2007,Misc,0.0
8185,DS,2007,Action,0.0
8186,PC,2007,Role-Playing,0.02
8187,PSP,2007,Racing,0.0
8188,PSP,2007,Puzzle,0.0
8189,DS,2007,Action,0.0
8190,Wii,2007,Misc,0.0
8191,PS2,2007,Adventure,0.0
8192,PC,2007,Platform,0.0
8193,DS,2007,Misc,0.0
8194,PS2,2007,Racing,0.01
8195,PSP,2007,Puzzle,0.0
8196,DS,2007,Adventure,0.0
8197,PC,2007,Role-Playing,0.02
8198,DS,2007,Shooter,0.0
8199,Wii,2007,Adventure,0.02
8200,DS,2007,Simulation,0.0
8201,PS2,2007,Sports,0.0
8202,X360,2007,Strategy,0.02
8203,DS,2007,Puzzle,0.01
8204,DS,2007,Puzzle,0.0
8205,PC,2007,Strategy,0.02
8206,PSP,2007,Adventure,0.0
8207,PS2,2007,Fighting,0.0
8208,PS2,2007,Role-Playing,0.0
8209,PS2,2007,Action,0.0
8210,PS2,2007,Simulation,0.0
8211,PSP,2007,Adventure,0.0
8212,PS2,2007,Simulation,0.0
8213,PS2,2007,Strategy,0.0
8214,DS,2007,Platform,0.0
8215,PS2,2007,Role-Playing,0.0
8216,PS2,2007,Adventure,0.0
8217,DS,2007,Misc,0.0
8218,PSP,2007,Puzzle,0.0
8219,Wii,2007,Racing,0.0
8220,DS,2007,Sports,0.0
8221,PS2,2007,Adventure,0.0
8222,PS2,2007,Adventure,0.0
8223,Wii,2007,Misc,0.0
8224,DS,2007,Puzzle,0.0
8225,DS,2007,Sports,0.0
8226,DS,2007,Simulation,0.0
8227,PS2,2007,Misc,0.0
8228,GBA,2007,Misc,0.0
8229,PS2,2007,Adventure,0.0
8230,DS,2007,Platform,0.0
8231,DS,2007,Misc,0.0
8232,PS2,2007,Adventure,0.0
8233,PSP,2007,Puzzle,0.0
8234,PS2,2007,Racing,0.0
8235,DS,2007,Misc,0.0
8236,PC,2007,Shooter,0.01
8237,Wii,2007,Simulation,0.0
8238,DS,2007,Misc,0.0
8239,PS2,2007,Adventure,0.0
8240,PS2,2007,Action,0.0
8241,PC,2007,Sports,0.01
8242,DS,2007,Action,0.0
8243,PS3,2007,Sports,0.0
8244,Wii,2007,Racing,0.0
8245,PS2,2007,Adventure,0.0
8246,DS,2007,Strategy,0.0
8247,PC,2007,Shooter,0.0
8248,DC,2007,Shooter,0.0
8249,PS2,2007,Strategy,0.0
8250,DS,2007,Racing,0.0
8251,DS,2007,Simulation,0.01
8252,PS2,2007,Misc,0.0
8253,DS,2007,Strategy,0.0
8254,PC,2007,Simulation,0.01
8255,PS2,2007,Adventure,0.0
8256,DS,2007,Misc,0.0
8257,PC,2007,Role-Playing,0.01
8258,PSP,2007,Sports,0.0
8259,DS,2007,Sports,0.0
8260,DS,2007,Misc,0.0
8261,PC,2007,Misc,0.0
8262,PC,2007,Sports,0.01
8263,PS2,2007,Misc,0.0
8264,PC,2007,Strategy,0.01
8265,Wii,2007,Action,0.0
8266,PC,2007,Simulation,0.01
8267,PS2,2007,Fighting,0.0
8268,PS2,2007,Fighting,0.0
8269,PC,2007,Puzzle,0.01
8270,PS2,2007,Shooter,0.0
8271,PS2,2007,Strategy,0.0
8272,PS2,2007,Adventure,0.0
8273,PS2,2007,Adventure,0.0
8274,PC,2007,Action,0.0
8275,PS2,2007,Adventure,0.0
8276,Wii,2007,Action,0.0
8277,PC,2007,Shooter,0.0
8278,DS,2007,Misc,0.0
8279,Wii,2007,Misc,0.0
8280,PSP,2007,Platform,0.0
8281,PS2,2007,Adventure,0.0
8282,DS,2007,Action,0.0
8283,PC,2007,Strategy,0.01
8284,PS2,2007,Adventure,0.0
8285,PC,2007,Shooter,0.0
8286,GC,2007,Sports,0.0
8287,PSP,2007,Racing,0.01
8288,PSP,2007,Role-Playing,0.0
8289,DS,2007,Misc,0.0
8290,DS,2007,Role-Playing,0.0
8291,DS,2007,Simulation,0.0
8292,PS2,2007,Misc,0.0
8293,PC,2007,Racing,0.01
8294,PC,2007,Racing,0.0
8295,DS,2007,Misc,0.0
8296,DS,2007,Puzzle,0.01
8297,DS,2007,Role-Playing,0.0
8298,X360,2007,Sports,0.01
8299,DS,2007,Misc,0.0
8300,DS,2007,Action,0.0
8301,GBA,2007,Misc,0.0
8302,PS2,2007,Adventure,0.0
8303,DS,2007,Action,0.0
8304,PC,2007,Racing,0.01
8305,PS2,2007,Fighting,0.0
8306,PS2,2007,Adventure,0.0
8307,PC,2007,Shooter,0.01
8308,PS2,2007,Sports,0.0
8309,PS2,2007,Fighting,0.0
8310,PS2,2007,Role-Playing,0.0
8311,PC,2007,Strategy,0.01
8312,Wii,2007,Adventure,0.0
8313,PS2,2007,Strategy,0.0
8314,Wii,2007,Action,0.01
8315,DS,2007,Adventure,0.0
8316,DS,2007,Sports,0.0
8317,Wii,2007,Fighting,0.0
8318,PC,2007,Sports,0.01
8319,DS,2007,Action,0.0
8320,Wii,2007,Racing,0.0
8321,PSP,2007,Role-Playing,0.0
8322,Wii,2008,Racing,12.88
8323,Wii,2008,Fighting,2.61
8324,X360,2008,Action,3.1
8325,PS3,2008,Action,3.76
8326,DS,2008,Role-Playing,1.78
8327,X360,2008,Shooter,1.9
8328,X360,2008,Shooter,1.92
8329,PS3,2008,Action,1.74
8330,PS3,2008,Platform,2.05
8331,PSP,2008,Role-Playing,0.57
8332,PS3,2008,Shooter,1.87
8333,DS,2008,Sports,2.48
8334,X360,2008,Role-Playing,1.03
8335,Wii,2008,Simulation,1.12
8336,X360,2008,Role-Playing,1.27
8337,PS3,2008,Role-Playing,1.2
8338,X360,2008,Action,1.03
8339,Wii,2008,Misc,0.97
8340,X360,2008,Shooter,0.5
8341,DS,2008,Misc,1.01
8342,X360,2008,Action,1.03
8343,DS,2008,Puzzle,1.61
8344,Wii,2008,Misc,1.13
8345,PSP,2008,Action,1.01
8346,DS,2008,Misc,0.51
8347,DS,2008,Adventure,0.98
8348,DS,2008,Action,1.06
8349,X360,2008,Action,0.84
8350,X360,2008,Action,0.8
8351,DS,2008,Platform,0.04
8352,X360,2008,Sports,0.86
8353,X360,2008,Action,0.8
8354,X360,2008,Misc,0.64
8355,DS,2008,Simulation,0.84
8356,PS3,2008,Sports,1.63
8357,Wii,2008,Sports,0.87
8358,X360,2008,Sports,0.12
8359,PS2,2008,Sports,0.07
8360,PS3,2008,Shooter,0.85
8361,X360,2008,Racing,0.85
8362,PS3,2008,Racing,0.54
8363,X360,2008,Shooter,0.61
8364,X360,2008,Racing,0.46
8365,Wii,2008,Sports,0.9
8366,DS,2008,Role-Playing,0.54
8367,PS2,2008,Sports,0.07
8368,PS3,2008,Action,0.9
8369,PSP,2008,Fighting,0.51
8370,DS,2008,Action,0.61
8371,X360,2008,Misc,0.24
8372,Wii,2008,Platform,0.68
8373,PS3,2008,Sports,1.34
8374,PS3,2008,Racing,1.02
8375,DS,2008,Misc,0.64
8376,Wii,2008,Misc,1.09
8377,PS3,2008,Action,0.67
8378,PS3,2008,Fighting,0.3
8379,Wii,2008,Shooter,0.59
8380,PS3,2008,Racing,0.64
8381,X360,2008,Sports,1.26
8382,PS3,2008,Misc,0.56
8383,X360,2008,Fighting,0.24
8384,Wii,2008,Sports,0.0
8385,Wii,2008,Misc,0.85
8386,Wii,2008,Action,0.57
8387,Wii,2008,Misc,0.44
8388,PS3,2008,Sports,0.15
8389,PS2,2008,Misc,0.03
8390,PS2,2008,Simulation,0.66
8391,PS2,2008,Shooter,0.18
8392,DS,2008,Simulation,0.83
