,Platform,Year,Genre,Global_Sales
8270,PS2,2007,Shooter,0.01
8271,PS2,2007,Strategy,0.01
8272,PS2,2007,Adventure,0.01
8273,PS2,2007,Adventure,0.01
8274,PC,2007,Action,0.01
8275,PS2,2007,Adventure,0.01
8276,Wii,2007,Action,0.01
8277,PC,2007,Shooter,0.01
8278,DS,2007,Misc,0.01
8279,Wii,2007,Misc,0.01
8280,PSP,2007,Platform,0.01
8281,PS2,2007,Adventure,0.01
8282,DS,2007,Action,0.01
8283,PC,2007,Strategy,0.01
8284,PS2,2007,Adventure,0.01
8285,PC,2007,Shooter,0.01
8286,GC,2007,Sports,0.01
8287,PSP,2007,Racing,0.01
8288,PSP,2007,Role-Playing,0.01
8289,DS,2007,Misc,0.01
8290,DS,2007,Role-Playing,0.01
8291,DS,2007,Simulation,0.01
8292,PS2,2007,Misc,0.01
8293,PC,2007,Racing,0.01
8294,PC,2007,Racing,0.01
8295,DS,2007,Misc,0.01
8296,DS,2007,Puzzle,0.01
8297,DS,2007,Role-Playing,0.01
8298,X360,2007,Sports,0.01
8299,DS,2007,Misc,0.01
8300,DS,2007,Action,0.01
8301,GBA,2007,Misc,0.01
8302,PS2,2007,Adventure,0.01
8303,DS,2007,Action,0.01
8304,PC,2007,Racing,0.01
8305,PS2,2007,Fighting,0.01
8306,PS2,2007,Adventure,0.01
8307,PC,2007,Shooter,0.01
8308,PS2,2007,Sports,0.01
8309,PS2,2007,Fighting,0.01
8310,PS2,2007,Role-Playing,0.01
8311,PC,2007,Strategy,0.01
8312,Wii,2007,Adventure,0.01
8313,PS2,2007,Strategy,0.01
8314,Wii,2007,Action,0.01
8315,DS,2007,Adventure,0.01
8316,DS,2007,Sports,0.01
8317,Wii,2007,Fighting,0.01
8318,PC,2007,Sports,0.01
8319,DS,2007,Action,0.01
8320,Wii,2007,Racing,0.01
8321,PSP,2007,Role-Playing,0.01
8322,Wii,2008,Racing,35.82
8323,Wii,2008,Fighting,13.04
8324,X360,2008,Action,11.02
8325,PS3,2008,Action,10.57
8326,DS,2008,Role-Playing,7.84
8327,X360,2008,Shooter,7.37
8328,X360,2008,Shooter,6.76
8329,PS3,2008,Action,6.03
8330,PS3,2008,Platform,5.92
8331,PSP,2008,Role-Playing,5.5
8332,PS3,2008,Shooter,5.43
8333,DS,2008,Sports,5.14
8334,X360,2008,Role-Playing,4.96
8335,Wii,2008,Simulation,4.68
8336,X360,2008,Role-Playing,4.31
8337,PS3,2008,Role-Playing,4.01
8338,X360,2008,Action,3.78
8339,Wii,2008,Misc,3.65
8340,X360,2008,Shooter,3.52
8341,DS,2008,Misc,3.48
8342,X360,2008,Action,3.38
8343,DS,2008,Puzzle,3.36
8344,Wii,2008,Misc,3.27
8345,PSP,2008,Action,3.19
8346,DS,2008,Misc,3.17
8347,DS,2008,Adventure,3.16
8348,DS,2008,Action,3.15
8349,X360,2008,Action,3.05
8350,X360,2008,Action,3.03
8351,DS,2008,Platform,2.96
8352,X360,2008,Sports,2.9
8353,X360,2008,Action,2.8
8354,X360,2008,Misc,2.67
8355,DS,2008,Simulation,2.61
8356,PS3,2008,Sports,2.59
8357,Wii,2008,Sports,2.54
8358,X360,2008,Sports,2.54
8359,PS2,2008,Sports,2.5
8360,PS3,2008,Shooter,2.48
8361,X360,2008,Racing,2.48
8362,PS3,2008,Racing,2.45
8363,X360,2008,Shooter,2.42
8364,X360,2008,Racing,2.35
8365,Wii,2008,Sports,2.34
8366,DS,2008,Role-Playing,2.3
8367,PS2,2008,Sports,2.28
8368,PS3,2008,Action,2.28
8369,PSP,2008,Fighting,2.25
8370,DS,2008,Action,2.23
8371,X360,2008,Misc,2.2
8372,Wii,2008,Platform,2.2
8373,PS3,2008,Sports,2.11
8374,PS3,2008,Racing,2.08
8375,DS,2008,Misc,2.05
8376,Wii,2008,Misc,2.04
8377,PS3,2008,Action,2.02
8378,PS3,2008,Fighting,2.0
8379,Wii,2008,Shooter,1.97
8380,PS3,2008,Racing,1.97
8381,X360,2008,Sports,1.94
8382,PS3,2008,Misc,1.93
8383,X360,2008,Fighting,1.93
8384,Wii,2008,Sports,1.93
8385,Wii,2008,Misc,1.92
8386,Wii,2008,Action,1.91
8387,Wii,2008,Misc,1.91
8388,PS3,2008,Sports,1.89
8389,PS2,2008,Misc,1.8
8390,PS2,2008,Simulation,1.75
8391,PS2,2008,Shooter,1.72
8392,DS,2008,Simulation,1.72
8393,Wii,2008,Sports,1.7
8394,PS3,2008,Action,1.69
8395,X360,2008,Racing,1.69
8396,Wii,2008,Action,1.68
8397,Wii,2008,Sports,1.67
8398,Wii,2008,Sports,1.67
8399,X360,2008,Shooter,1.65
8400,Wii,2008,Simulation,1.6
8401,X360,2008,Action,1.6
8402,DS,2008,Role-Playing,1.6
8403,PS3,2008,Action,1.59
8404,X360,2008,Fighting,1.59
8405,Wii,2008,Sports,1.58
8406,DS,2008,Misc,1.58
8407,DS,2008,Simulation,1.58
8408,DS,2008,Misc,1.58
8409,Wii,2008,Sports,1.55
8410,DS,2008,Adventure,1.54
8411,Wii,2008,Simulation,1.53
8412,PS3,2008,Misc,1.5
8413,PS2,2008,Sports,1.49
8414,DS,2008,Adventure,1.49
8415,X360,2008,Action,1.49
8416,PS3,2008,Fighting,1.47
8417,DS,2008,Role-Playing,1.47
8418,Wii,2008,Shooter,1.47
8419,X360,2008,Shooter,1.46
8420,DS,2008,Platform,1.46
8421,PS3,2008,Shooter,1.45
8422,Wii,2008,Puzzle,1.45
8423,Wii,2008,Sports,1.43
8424,X360,2008,Action,1.42
8425,PS2,2008,Racing,1.4
8426,PS3,2008,Action,1.4
8427,PS2,2008,Action,1.37
8428,PS3,2008,Racing,1.37
8429,X360,2008,Racing,1.36
8430,PS2,2008,Misc,1.36
8431,PSP,2008,Sports,1.35
8432,PS3,2008,Shooter,1.35
8433,X360,2008,Action,1.35
8434,PS3,2008,Shooter,1.35
8435,PS3,2008,Action,1.32
8436,PC,2008,Role-Playing,1.32
8437,Wii,2008,Misc,1.31
8438,Wii,2008,Sports,1.31
8439,Wii,2008,Misc,1.29
8440,DS,2008,Adventure,1.29
8441,PS3,2008,Role-Playing,1.29
8442,DS,2008,Simulation,1.28
8443,PS3,2008,Action,1.27
8444,PS2,2008,Action,1.27
8445,X360,2008,Sports,1.27
8446,Wii,2008,Sports,1.27
8447,DS,2008,Action,1.26
8448,PS3,2008,Shooter,1.25
8449,PS2,2008,Action,1.25
8450,PS2,2008,Fighting,1.24
8451,X360,2008,Misc,1.23
8452,Wii,2008,Puzzle,1.23
8453,Wii,2008,Misc,1.2
8454,Wii,2008,Sports,1.19
8455,PSP,2008,Action,1.18
8456,PC,2008,Strategy,1.17
8457,PS3,2008,Shooter,1.17
8458,Wii,2008,Platform,1.17
8459,X360,2008,Platform,1.17
8460,PS3,2008,Action,1.16
8461,PC,2008,Simulation,1.15
8462,DS,2008,Misc,1.15
8463,PS3,2008,Platform,1.14
8464,PS3,2008,Racing,1.11
8465,Wii,2008,Shooter,1.1
8466,PSP,2008,Action,1.09
8467,DS,2008,Simulation,1.09
8468,PS3,2008,Action,1.08
8469,X360,2008,Action,1.08
8470,DS,2008,Simulation,1.08
8471,PS3,2008,Fighting,1.08
8472,DS,2008,Simulation,1.07
8473,X360,2008,Action,1.07
8474,DS,2008,Misc,1.06
8475,Wii,2008,Sports,1.06
8476,X360,2008,Shooter,1.06
8477,PS3,2008,Action,1.06
8478,Wii,2008,Action,1.04
8479,PS3,2008,Platform,1.03
8480,Wii,2008,Misc,1.03
8481,Wii,2008,Platform,1.02
8482,X360,2008,Action,1.01
8483,X360,2008,Action,1.01
8484,X360,2008,Sports,1.0
8485,PS3,2008,Shooter,1.0
8486,DS,2008,Puzzle,1.0
8487,DS,2008,Simulation,0.99
8488,PSP,2008,Racing,0.99
8489,PS3,2008,Misc,0.99
8490,PC,2008,Role-Playing,0.99
8491,PSP,2008,Sports,0.98
8492,Wii,2008,Platform,0.97
8493,X360,2008,Platform,0.96
8494,DS,2008,Sports,0.96
8495,DS,2008,Action,0.95
8496,PS3,2008,Misc,0.95
8497,PS3,2008,Fighting,0.95
8498,PSP,2008,Role-Playing,0.94
8499,PS3,2008,Role-Playing,0.93
8500,Wii,2008,Racing,0.93
8501,PS3,2008,Shooter,0.93
8502,X360,2008,Fighting,0.92
8503,Wii,2008,Action,0.92
8504,PC,2008,Adventure,0.92
8505,X360,2008,Strategy,0.91
8506,DS,2008,Shooter,0.91
8507,PS3,2008,Misc,0.9
8508,Wii,2008,Sports,0.9
8509,DS,2008,Puzzle,0.9
8510,DS,2008,Action,0.9
8511,Wii,2008,Misc,0.9
8512,PS3,2008,Racing,0.9
8513,Wii,2008,Sports,0.9
8514,DS,2008,Role-Playing,0.9
8515,DS,2008,Role-Playing,0.89
8516,Wii,2008,Adventure,0.89
8517,PC,2008,Action,0.88
8518,DS,2008,Misc,0.88
8519,Wii,2008,Simulation,0.88
8520,X360,2008,Racing,0.88
8521,PS3,2008,Shooter,0.87
8522,PS2,2008,Role-Playing,0.87
8523,PS3,2008,Sports,0.87
8524,PSP,2008,Misc,0.87
8525,X360,2008,Shooter,0.87
8526,PS3,2008,Fighting,0.86
8527,DS,2008,Platform,0.86
8528,Wii,2008,Sports,0.85
8529,DS,2008,Simulation,0.84
8530,Wii,2008,Fighting,0.83
8531,DS,2008,Strategy,0.83
8532,Wii,2008,Misc,0.83
8533,X360,2008,Strategy,0.83
8534,DS,2008,Simulation,0.82
8535,PS2,2008,Role-Playing,0.82
8536,PS3,2008,Misc,0.82
8537,Wii,2008,Action,0.81
8538,Wii,2008,Sports,0.8
8539,PS2,2008,Misc,0.79
8540,DS,2008,Action,0.79
8541,X360,2008,Role-Playing,0.79
8542,PS3,2008,Strategy,0.79
8543,DS,2008,Sports,0.79
8544,X360,2008,Misc,0.78
8545,DS,2008,Adventure,0.78
8546,PSP,2008,Racing,0.78
8547,X360,2008,Platform,0.78
8548,PSP,2008,Racing,0.77
8549,DS,2008,Simulation,0.77
8550,PS2,2008,Platform,0.76
8551,Wii,2008,Simulation,0.76
8552,PS2,2008,Platform,0.75
8553,PSP,2008,Fighting,0.75
8554,X360,2008,Action,0.75
8555,X360,2008,Role-Playing,0.75
8556,DS,2008,Action,0.75
8557,DS,2008,Sports,0.75
8558,DS,2008,Simulation,0.73
8559,PSP,2008,Sports,0.71
8560,X360,2008,Sports,0.71
8561,X360,2008,Sports,0.71
8562,X360,2008,Role-Playing,0.7
8563,DS,2008,Simulation,0.7
8564,PS3,2008,Sports,0.7
8565,X360,2008,Role-Playing,0.69
8566,PS3,2008,Action,0.68
8567,PC,2008,Role-Playing,0.68
8568,PS3,2008,Action,0.68
8569,DS,2008,Misc,0.67
8570,Wii,2008,Racing,0.67
8571,Wii,2008,Misc,0.67
8572,Wii,2008,Sports,0.67
8573,Wii,2008,Puzzle,0.67
8574,Wii,2008,Action,0.67
8575,PC,2008,Strategy,0.67
8576,PS3,2008,Sports,0.66
8577,PS3,2008,Sports,0.66
8578,Wii,2008,Strategy,0.66
8579,X360,2008,Misc,0.66
8580,PS2,2008,Action,0.65
8581,PS3,2008,Strategy,0.65
8582,X360,2008,Sports,0.65
8583,PSP,2008,Platform,0.65
8584,DS,2008,Role-Playing,0.65
8585,DS,2008,Misc,0.65
8586,PS3,2008,Shooter,0.64
8587,Wii,2008,Action,0.64
8588,PSP,2008,Action,0.63
8589,X360,2008,Action,0.63
8590,DS,2008,Adventure,0.62
8591,X360,2008,Platform,0.62
8592,PS3,2008,Sports,0.61
8593,PS2,2008,Misc,0.61
8594,Wii,2008,Platform,0.61
8595,DS,2008,Simulation,0.61
8596,X360,2008,Sports,0.61
8597,DS,2008,Simulation,0.61
8598,Wii,2008,Misc,0.61
8599,DS,2008,Simulation,0.61
8600,Wii,2008,Misc,0.6
8601,X360,2008,Misc,0.6
8602,PC,2008,Action,0.59
8603,X360,2008,Sports,0.59
8604,Wii,2008,Action,0.59
8605,PS2,2008,Misc,0.59
8606,X360,2008,Action,0.59
8607,Wii,2008,Action,0.59
8608,Wii,2008,Sports,0.59
8609,X360,2008,Action,0.59
8610,PSP,2008,Action,0.59
8611,Wii,2008,Action,0.58
8612,PS2,2008,Action,0.58
8613,DS,2008,Simulation,0.58
8614,Wii,2008,Platform,0.58
8615,PS3,2008,Sports,0.58
8616,PS3,2008,Platform,0.58
8617,PS3,2008,Action,0.57
8618,PS2,2008,Puzzle,0.57
8619,X360,2008,Action,0.57
8620,DS,2008,Action,0.57
8621,PS2,2008,Action,0.57
8622,DS,2008,Simulation,0.57
8623,Wii,2008,Platform,0.57
8624,Wii,2008,Adventure,0.57
8625,X360,2008,Action,0.57
8626,X360,2008,Shooter,0.56
8627,DS,2008,Simulation,0.56
8628,Wii,2008,Action,0.56
8629,DS,2008,Misc,0.56
8630,DS,2008,Simulation,0.56
8631,PSP,2008,Platform,0.55
8632,DS,2008,Sports,0.55
8633,DS,2008,Puzzle,0.55
8634,Wii,2008,Sports,0.55
8635,Wii,2008,Misc,0.55
8636,PS2,2008,Action,0.54
8637,PS2,2008,Misc,0.54
8638,Wii,2008,Racing,0.54
8639,DS,2008,Role-Playing,0.54
8640,DS,2008,Misc,0.54
8641,DS,2008,Role-Playing,0.54
8642,DS,2008,Puzzle,0.54
8643,DS,2008,Role-Playing,0.54
8644,Wii,2008,Role-Playing,0.54
8645,Wii,2008,Action,0.53
8646,PS2,2008,Racing,0.53
8647,Wii,2008,Simulation,0.53
8648,Wii,2008,Action,0.53
8649,DS,2008,Action,0.52
8650,DS,2008,Role-Playing,0.52
8651,PS3,2008,Action,0.52
8652,PS3,2008,Sports,0.52
8653,Wii,2008,Action,0.52
8654,PS3,2008,Action,0.52
8655,DS,2008,Action,0.52
8656,DS,2008,Misc,0.51
8657,Wii,2008,Sports,0.51
8658,PS3,2008,Action,0.51
8659,PS3,2008,Role-Playing,0.51
8660,PC,2008,Simulation,0.51
8661,X360,2008,Sports,0.5
8662,PS2,2008,Misc,0.5
8663,PS2,2008,Platform,0.5
8664,DS,2008,Misc,0.5
8665,PS3,2008,Action,0.5
8666,PS2,2008,Strategy,0.5
8667,Wii,2008,Adventure,0.49
8668,DS,2008,Sports,0.49
8669,X360,2008,Fighting,0.49
8670,X360,2008,Adventure,0.49
8671,PSP,2008,Sports,0.49
8672,PC,2008,Shooter,0.49
8673,DS,2008,Adventure,0.49
8674,PC,2008,Action,0.49
8675,DS,2008,Misc,0.49
8676,X360,2008,Misc,0.48
8677,X360,2008,Shooter,0.48
8678,Wii,2008,Misc,0.48
8679,X360,2008,Platform,0.48
8680,DS,2008,Action,0.48
8681,PS2,2008,Sports,0.48
8682,X360,2008,Simulation,0.48
8683,Wii,2008,Action,0.48
8684,Wii,2008,Racing,0.48
8685,Wii,2008,Simulation,0.48
8686,Wii,2008,Racing,0.48
8687,PS3,2008,Shooter,0.47
8688,X360,2008,Shooter,0.47
8689,Wii,2008,Simulation,0.47
8690,DS,2008,Action,0.47
8691,DS,2008,Platform,0.46
8692,DS,2008,Strategy,0.46
8693,DS,2008,Platform,0.46
8694,PS3,2008,Platform,0.46
8695,DS,2008,Adventure,0.46
8696,X360,2008,Strategy,0.46
8697,Wii,2008,Platform,0.45
8698,DS,2008,Misc,0.45
8699,Wii,2008,Misc,0.45
8700,X360,2008,Shooter,0.45
8701,X360,2008,Fighting,0.45
8702,PS3,2008,Role-Playing,0.45
8703,X360,2008,Action,0.45
8704,PS2,2008,Misc,0.45
8705,Wii,2008,Sports,0.45
8706,PSP,2008,Platform,0.45
8707,Wii,2008,Misc,0.44
8708,PS2,2008,Action,0.43
8709,DS,2008,Simulation,0.43
8710,PS2,2008,Misc,0.43
8711,X360,2008,Misc,0.43
8712,DS,2008,Role-Playing,0.42
8713,DS,2008,Platform,0.42
8714,PSP,2008,Fighting,0.42
8715,PS2,2008,Sports,0.42
8716,PS2,2008,Sports,0.42
8717,Wii,2008,Racing,0.42
8718,DS,2008,Simulation,0.42
8719,DS,2008,Platform,0.41
8720,X360,2008,Action,0.41
8721,PS3,2008,Sports,0.41
8722,Wii,2008,Sports,0.41
8723,PS2,2008,Sports,0.41
8724,Wii,2008,Racing,0.41
8725,Wii,2008,Simulation,0.41
8726,PS3,2008,Fighting,0.41
8727,PS3,2008,Misc,0.4
8728,PS3,2008,Sports,0.4
8729,PS3,2008,Platform,0.4
8730,PS2,2008,Action,0.4
8731,PS2,2008,Action,0.4
8732,PS2,2008,Platform,0.4
8733,PS3,2008,Action,0.4
8734,PS3,2008,Action,0.39
8735,DS,2008,Racing,0.39
8736,Wii,2008,Fighting,0.39
8737,PS2,2008,Sports,0.39
8738,Wii,2008,Role-Playing,0.39
8739,DS,2008,Sports,0.39
8740,PSP,2008,Sports,0.39
8741,DS,2008,Misc,0.39
8742,DS,2008,Misc,0.39
8743,Wii,2008,Misc,0.39
8744,PS3,2008,Racing,0.39
8745,Wii,2008,Simulation,0.39
8746,PS2,2008,Misc,0.39
8747,DS,2008,Role-Playing,0.38
8748,Wii,2008,Sports,0.38
8749,PS3,2008,Misc,0.38
8750,PS2,2008,Sports,0.38
8751,PS2,2008,Platform,0.38
8752,PS2,2008,Action,0.38
8753,PS2,2008,Shooter,0.38
8754,PS2,2008,Action,0.38
8755,DS,2008,Simulation,0.38
8756,DS,2008,Adventure,0.37
8757,DS,2008,Simulation,0.37
8758,DS,2008,Fighting,0.37
8759,PS2,2008,Sports,0.37
8760,DS,2008,Simulation,0.37
8761,PC,2008,Strategy,0.37
8762,Wii,2008,Simulation,0.37
8763,Wii,2008,Action,0.36
8764,PS2,2008,Fighting,0.36
8765,PSP,2008,Sports,0.36
8766,PSP,2008,Platform,0.36
8767,DS,2008,Racing,0.36
8768,Wii,2008,Sports,0.36
8769,Wii,2008,Sports,0.36
8770,PS3,2008,Adventure,0.36
8771,PS3,2008,Misc,0.36
8772,DS,2008,Adventure,0.36
8773,DS,2008,Simulation,0.35
8774,X360,2008,Racing,0.35
8775,PS3,2008,Shooter,0.35
8776,PS2,2008,Platform,0.35
8777,DS,2008,Misc,0.35
8778,X360,2008,Sports,0.35
8779,PS2,2008,Misc,0.34
8780,Wii,2008,Racing,0.34
8781,DS,2008,Misc,0.34
8782,PSP,2008,Role-Playing,0.34
8783,DS,2008,Simulation,0.34
8784,DS,2008,Simulation,0.34
8785,PS3,2008,Sports,0.34
8786,PS2,2008,Action,0.34
8787,X360,2008,Shooter,0.33
8788,Wii,2008,Simulation,0.33
8789,DS,2008,Sports,0.33
8790,PS3,2008,Sports,0.33
8791,DS,2008,Adventure,0.33
8792,PSP,2008,Sports,0.33
8793,X360,2008,Action,0.33
8794,Wii,2008,Misc,0.33
8795,PC,2008,Role-Playing,0.32
8796,PS3,2008,Action,0.32
8797,DS,2008,Action,0.32
8798,DS,2008,Misc,0.32
8799,Wii,2008,Racing,0.32
8800,X360,2008,Platform,0.32
8801,PS2,2008,Action,0.32
8802,PSP,2008,Sports,0.32
8803,Wii,2008,Sports,0.32
8804,DS,2008,Sports,0.32
8805,Wii,2008,Role-Playing,0.32
8806,PS2,2008,Sports,0.32
8807,DS,2008,Misc,0.32
8808,Wii,2008,Action,0.32
8809,PSP,2008,Sports,0.31
8810,Wii,2008,Action,0.31
8811,X360,2008,Misc,0.31
8812,Wii,2008,Misc,0.31
8813,Wii,2008,Misc,0.31
8814,Wii,2008,Simulation,0.31
8815,PS2,2008,Sports,0.31
8816,PS3,2008,Sports,0.31
8817,DS,2008,Strategy,0.3
8818,Wii,2008,Racing,0.3
8819,DS,2008,Role-Playing,0.3
8820,DS,2008,Role-Playing,0.3
8821,X360,2008,Simulation,0.3
8822,X360,2008,Sports,0.3
8823,PSP,2008,Racing,0.29
8824,PS2,2008,Platform,0.29
8825,X360,2008,Shooter,0.29
8826,Wii,2008,Simulation,0.29
8827,DS,2008,Puzzle,0.29
8828,Wii,2008,Simulation,0.29
8829,DS,2008,Adventure,0.29
8830,DS,2008,Sports,0.29
8831,PSP,2008,Action,0.29
8832,DS,2008,Action,0.29
8833,DS,2008,Sports,0.28
8834,PS2,2008,Misc,0.28
8835,PS3,2008,Action,0.28
8836,PS2,2008,Action,0.28
8837,PS2,2008,Action,0.28
8838,Wii,2008,Misc,0.28
8839,DS,2008,Misc,0.28
8840,PS2,2008,Action,0.28
8841,PS2,2008,Sports,0.28
8842,Wii,2008,Adventure,0.28
8843,PSP,2008,Action,0.27
8844,DS,2008,Role-Playing,0.27
8845,X360,2008,Shooter,0.27
8846,PS3,2008,Action,0.27
8847,DS,2008,Misc,0.27
8848,Wii,2008,Sports,0.27
8849,X360,2008,Misc,0.27
8850,DS,2008,Role-Playing,0.27
8851,PS3,2008,Action,0.27
8852,X360,2008,Action,0.27
8853,DS,2008,Puzzle,0.27
8854,Wii,2008,Sports,0.27
8855,PS2,2008,Shooter,0.26
8856,PC,2008,Strategy,0.26
8857,PS2,2008,Adventure,0.26
8858,DS,2008,Adventure,0.26
8859,DS,2008,Simulation,0.26
8860,PSP,2008,Fighting,0.26
8861,Wii,2008,Misc,0.26
8862,DS,2008,Adventure,0.26
8863,X360,2008,Shooter,0.26
8864,Wii,2008,Simulation,0.26
8865,PS3,2008,Racing,0.26
8866,DS,2008,Simulation,0.25
8867,X360,2008,Racing,0.25
8868,Wii,2008,Action,0.25
8869,X360,2008,Action,0.25
8870,PS2,2008,Action,0.25
8871,Wii,2008,Action,0.25
8872,PSP,2008,Sports,0.25
8873,X360,2008,Sports,0.25
8874,PS2,2008,Action,0.25
8875,X360,2008,Adventure,0.25
8876,Wii,2008,Misc,0.25
8877,PS2,2008,Action,0.25
8878,DS,2008,Puzzle,0.25
8879,PS3,2008,Racing,0.25
8880,PS3,2008,Shooter,0.25
8881,PS2,2008,Adventure,0.25
8882,DS,2008,Role-Playing,0.24
8883,DS,2008,Role-Playing,0.24
8884,X360,2008,Strategy,0.24
8885,DS,2008,Action,0.24
8886,PS3,2008,Misc,0.24
8887,PSP,2008,Role-Playing,0.24
8888,Wii,2008,Misc,0.24
8889,Wii,2008,Misc,0.24
8890,Wii,2008,Sports,0.24
8891,DS,2008,Simulation,0.24
8892,PS2,2008,Sports,0.24
8893,Wii,2008,Misc,0.24
8894,DS,2008,Adventure,0.24
8895,PS2,2008,Simulation,0.24
8896,DS,2008,Misc,0.24
8897,DS,2008,Role-Playing,0.24
8898,PS3,2008,Action,0.23
8899,DS,2008,Racing,0.23
8900,PS3,2008,Role-Playing,0.23
8901,DS,2008,Simulation,0.23
8902,PS3,2008,Shooter,0.23
8903,Wii,2008,Adventure,0.23
8904,DS,2008,Sports,0.23
8905,DS,2008,Misc,0.23
8906,DS,2008,Simulation,0.23
8907,PSP,2008,Strategy,0.23
8908,DS,2008,Simulation,0.23
8909,DS,2008,Role-Playing,0.23
8910,Wii,2008,Puzzle,0.23
8911,Wii,2008,Action,0.23
8912,Wii,2008,Simulation,0.23
8913,DS,2008,Sports,0.23
8914,PS2,2008,Action,0.23
8915,PSP,2008,Role-Playing,0.23
8916,PSP,2008,Sports,0.23
8917,X360,2008,Misc,0.23
8918,DS,2008,Simulation,0.23
8919,Wii,2008,Fighting,0.22
8920,PS2,2008,Fighting,0.22
8921,DS,2008,Simulation,0.22
8922,PS2,2008,Racing,0.22
8923,DS,2008,Role-Playing,0.22
8924,DS,2008,Adventure,0.22
8925,Wii,2008,Misc,0.22
8926,Wii,2008,Sports,0.22
8927,DS,2008,Misc,0.22
8928,Wii,2008,Action,0.22
8929,DS,2008,Strategy,0.22
8930,DS,2008,Adventure,0.22
8931,Wii,2008,Sports,0.22
8932,DS,2008,Misc,0.22
8933,X360,2008,Sports,0.22
8934,DS,2008,Misc,0.22
8935,PS2,2008,Sports,0.22
8936,Wii,2008,Misc,0.22
8937,Wii,2008,Sports,0.22
8938,DS,2008,Action,0.22
8939,DS,2008,Role-Playing,0.22
8940,PS3,2008,Adventure,0.21
8941,Wii,2008,Sports,0.21
8942,PS2,2008,Racing,0.21
8943,PS3,2008,Racing,0.21
8944,Wii,2008,Action,0.21
8945,DS,2008,Action,0.21
8946,X360,2008,Racing,0.21
8947,PS2,2008,Action,0.21
8948,DS,2008,Sports,0.21
8949,DS,2008,Racing,0.21
8950,DS,2008,Misc,0.21
8951,Wii,2008,Misc,0.21
8952,PSP,2008,Misc,0.2
8953,PS2,2008,Misc,0.2
8954,X360,2008,Role-Playing,0.2
8955,PS2,2008,Sports,0.2
8956,DS,2008,Misc,0.2
8957,PSP,2008,Action,0.2
8958,DS,2008,Action,0.2
8959,PS2,2008,Racing,0.2
8960,DS,2008,Misc,0.2
8961,DS,2008,Misc,0.2
8962,DS,2008,Role-Playing,0.2
8963,X360,2008,Role-Playing,0.2
8964,X360,2008,Racing,0.2
8965,X360,2008,Misc,0.2
8966,Wii,2008,Sports,0.2
8967,Wii,2008,Role-Playing,0.2
8968,DS,2008,Puzzle,0.2
8969,DS,2008,Misc,0.2
8970,PS2,2008,Role-Playing,0.2
8971,DS,2008,Role-Playing,0.19
8972,DS,2008,Simulation,0.19
8973,Wii,2008,Shooter,0.19
8974,PS3,2008,Role-Playing,0.19
8975,X360,2008,Shooter,0.19
8976,X360,2008,Action,0.19
8977,Wii,2008,Action,0.19
8978,DS,2008,Role-Playing,0.19
8979,Wii,2008,Racing,0.19
8980,PS3,2008,Shooter,0.19
8981,X360,2008,Fighting,0.19
8982,Wii,2008,Adventure,0.19
8983,PS3,2008,Simulation,0.19
8984,DS,2008,Puzzle,0.19
8985,PS2,2008,Misc,0.19
8986,PS2,2008,Misc,0.19
8987,DS,2008,Adventure,0.19
8988,PS2,2008,Sports,0.19
8989,DS,2008,Sports,0.19
8990,Wii,2008,Action,0.19
8991,PS3,2008,Adventure,0.19
8992,PC,2008,Shooter,0.19
8993,DS,2008,Fighting,0.19
8994,X360,2008,Sports,0.19
8995,X360,2008,Misc,0.18
8996,Wii,2008,Adventure,0.18
8997,PS2,2008,Sports,0.18
8998,Wii,2008,Misc,0.18
8999,X360,2008,Action,0.18
9000,DS,2008,Misc,0.18
9001,Wii,2008,Sports,0.18
9002,Wii,2008,Adventure,0.18
9003,Wii,2008,Puzzle,0.18
9004,PS2,2008,Sports,0.18
9005,DS,2008,Sports,0.18
9006,PSP,2008,Strategy,0.18
9007,DS,2008,Simulation,0.18
9008,PS2,2008,Racing,0.18
9009,DS,2008,Adventure,0.18
9010,XB,2008,Sports,0.18
9011,PS2,2008,Sports,0.18
9012,Wii,2008,Fighting,0.18
9013,PS3,2008,Action,0.17
9014,PS3,2008,Sports,0.17
9015,Wii,2008,Simulation,0.17
9016,PS3,2008,Fighting,0.17
9017,Wii,2008,Sports,0.17
9018,X360,2008,Sports,0.17
9019,Wii,2008,Adventure,0.17
9020,PS2,2008,Sports,0.17
9021,PSP,2008,Sports,0.17
9022,X360,2008,Role-Playing,0.17
9023,Wii,2008,Puzzle,0.17
9024,PSP,2008,Sports,0.17
9025,Wii,2008,Puzzle,0.17
9026,Wii,2008,Misc,0.17
9027,Wii,2008,Simulation,0.17
9028,PS2,2008,Misc,0.17
9029,DS,2008,Action,0.17
9030,PS2,2008,Misc,0.17
9031,PS2,2008,Role-Playing,0.17
9032,PS3,2008,Action,0.17
9033,DS,2008,Action,0.17
9034,PS3,2008,Shooter,0.17
9035,Wii,2008,Platform,0.17
9036,PS2,2008,Sports,0.17
9037,PS3,2008,Sports,0.17
9038,Wii,2008,Puzzle,0.16
9039,PSP,2008,Action,0.16
9040,PS3,2008,Shooter,0.16
9041,PS2,2008,Fighting,0.16
9042,Wii,2008,Fighting,0.16
9043,DS,2008,Sports,0.16
9044,PSP,2008,Simulation,0.16
9045,DS,2008,Sports,0.16
9046,DS,2008,Adventure,0.16
9047,DS,2008,Action,0.16
