,Platform,Year,Genre,JP_Sales
7228,Wii,2007,Action,0.0
7229,PS3,2007,Shooter,0.03
7230,Wii,2007,Simulation,0.0
7231,GBA,2007,Misc,0.0
7232,PSP,2007,Fighting,0.0
7233,DS,2007,Platform,0.01
7234,PSP,2007,Role-Playing,0.3
7235,PS3,2007,Misc,0.0
7236,PSP,2007,Shooter,0.02
7237,PS3,2007,Action,0.09
7238,PC,2007,Shooter,0.0
7239,PS3,2007,Sports,0.76
7240,PC,2007,Sports,0.0
7241,PS2,2007,Action,0.0
7242,PS2,2007,Misc,0.0
7243,Wii,2007,Racing,0.0
7244,X360,2007,Shooter,0.01
7245,DS,2007,Simulation,0.0
7246,PSP,2007,Action,0.0
7247,PS3,2007,Fighting,0.08
7248,Wii,2007,Adventure,0.09
7249,PS3,2007,Shooter,0.0
7250,X360,2007,Sports,0.04
7251,PS3,2007,Racing,0.0
7252,DS,2007,Shooter,0.01
7253,DS,2007,Platform,0.0
7254,PS3,2007,Sports,0.03
7255,PS3,2007,Simulation,0.0
7256,DS,2007,Adventure,0.64
7257,DS,2007,Simulation,0.0
7258,X360,2007,Action,0.0
7259,Wii,2007,Fighting,0.26
7260,PS3,2007,Shooter,0.02
7261,Wii,2007,Sports,0.0
7262,Wii,2007,Action,0.0
7263,Wii,2007,Sports,0.01
7264,Wii,2007,Fighting,0.0
7265,X360,2007,Shooter,0.02
7266,DS,2007,Simulation,0.0
7267,X360,2007,Simulation,0.22
7268,Wii,2007,Fighting,0.0
7269,PS3,2007,Sports,0.0
7270,PS2,2007,Action,0.03
7271,DS,2007,Simulation,0.0
7272,PS2,2007,Sports,0.0
7273,X360,2007,Role-Playing,0.11
7274,Wii,2007,Sports,0.0
7275,PS3,2007,Action,0.0
7276,PS2,2007,Platform,0.01
7277,Wii,2007,Sports,0.0
7278,PS2,2007,Misc,0.0
7279,X360,2007,Racing,0.0
7280,PS2,2007,Action,0.64
7281,PS2,2007,Misc,0.0
7282,Wii,2007,Action,0.0
7283,DS,2007,Role-Playing,0.21
7284,DS,2007,Sports,0.0
7285,X360,2007,Sports,0.0
7286,Wii,2007,Simulation,0.0
7287,DS,2007,Action,0.0
7288,PS2,2007,Action,0.0
7289,Wii,2007,Simulation,0.06
7290,PS3,2007,Shooter,0.05
7291,PS2,2007,Action,0.0
7292,DS,2007,Puzzle,0.0
7293,X360,2007,Shooter,0.01
7294,PSP,2007,Misc,0.07
7295,PS2,2007,Role-Playing,0.09
7296,PSP,2007,Simulation,0.0
7297,DS,2007,Misc,0.0
7298,DS,2007,Role-Playing,0.3
7299,PS2,2007,Simulation,0.02
7300,Wii,2007,Shooter,0.08
7301,DS,2007,Action,0.0
7302,PS2,2007,Sports,0.0
7303,PS2,2007,Misc,0.0
7304,X360,2007,Shooter,0.01
7305,PS3,2007,Shooter,0.01
7306,DS,2007,Role-Playing,0.0
7307,PSP,2007,Shooter,0.0
7308,Wii,2007,Misc,0.0
7309,PS3,2007,Action,0.0
7310,PS3,2007,Sports,0.0
7311,DS,2007,Simulation,0.25
7312,DS,2007,Simulation,0.0
7313,DS,2007,Misc,0.73
7314,PS2,2007,Sports,0.01
7315,X360,2007,Sports,0.0
7316,PSP,2007,Action,0.0
7317,X360,2007,Sports,0.0
7318,PC,2007,Shooter,0.0
7319,Wii,2007,Role-Playing,0.5
7320,PS3,2007,Action,0.41
7321,PSP,2007,Sports,0.0
7322,X360,2007,Role-Playing,0.0
7323,X360,2007,Sports,0.0
7324,PSP,2007,Action,0.26
7325,X360,2007,Action,0.0
7326,X360,2007,Racing,0.0
7327,PS3,2007,Platform,0.02
7328,PSP,2007,Sports,0.28
7329,DS,2007,Racing,0.0
7330,PS3,2007,Shooter,0.0
7331,DS,2007,Role-Playing,0.42
7332,PS3,2007,Shooter,0.0
7333,PSP,2007,Action,0.0
7334,DS,2007,Adventure,0.25
7335,PS2,2007,Sports,0.0
7336,PS2,2007,Fighting,0.13
7337,DS,2007,Platform,0.33
7338,PSP,2007,Action,0.0
7339,DS,2007,Misc,0.66
7340,PS2,2007,Misc,0.0
7341,PS2,2007,Misc,0.0
7342,PSP,2007,Racing,0.0
7343,PSP,2007,Role-Playing,0.22
7344,DS,2007,Simulation,0.0
7345,PSP,2007,Action,0.0
7346,X360,2007,Racing,0.0
7347,PS3,2007,Racing,0.0
7348,PS3,2007,Sports,0.01
7349,Wii,2007,Racing,0.11
7350,X360,2007,Racing,0.0
7351,Wii,2007,Sports,0.0
7352,PS2,2007,Role-Playing,0.16
7353,Wii,2007,Action,0.0
7354,DS,2007,Misc,0.61
7355,DS,2007,Simulation,0.21
7356,X360,2007,Action,0.0
7357,DS,2007,Action,0.0
7358,PS2,2007,Sports,0.0
7359,PS2,2007,Sports,0.0
7360,DS,2007,Misc,0.0
7361,Wii,2007,Action,0.0
7362,PSP,2007,Role-Playing,0.13
7363,Wii,2007,Simulation,0.0
7364,DS,2007,Action,0.31
7365,X360,2007,Shooter,0.0
7366,X360,2007,Platform,0.0
7367,PSP,2007,Action,0.0
7368,Wii,2007,Action,0.04
7369,DS,2007,Adventure,0.0
7370,PS2,2007,Role-Playing,0.09
7371,DS,2007,Platform,0.24
7372,PS2,2007,Sports,0.0
7373,DS,2007,Adventure,0.22
7374,PS2,2007,Simulation,0.0
7375,X360,2007,Sports,0.0
7376,PS2,2007,Action,0.0
7377,DS,2007,Simulation,0.0
7378,X360,2007,Action,0.0
7379,PS3,2007,Shooter,0.0
7380,PS3,2007,Sports,0.0
7381,X360,2007,Sports,0.0
7382,Wii,2007,Action,0.0
7383,PSP,2007,Shooter,0.0
7384,PS3,2007,Racing,0.0
7385,DS,2007,Misc,0.0
7386,PSP,2007,Action,0.04
7387,PS2,2007,Action,0.0
7388,X360,2007,Sports,0.0
7389,PS3,2007,Action,0.0
7390,Wii,2007,Action,0.0
7391,PS3,2007,Action,0.08
7392,DS,2007,Misc,0.0
7393,Wii,2007,Misc,0.0
7394,Wii,2007,Strategy,0.17
7395,PSP,2007,Racing,0.0
7396,DS,2007,Puzzle,0.3
7397,PSP,2007,Role-Playing,0.07
7398,PS2,2007,Sports,0.0
7399,DS,2007,Simulation,0.0
7400,Wii,2007,Misc,0.0
7401,X360,2007,Simulation,0.0
7402,X360,2007,Sports,0.0
7403,PS2,2007,Action,0.0
7404,PS2,2007,Platform,0.0
7405,Wii,2007,Racing,0.0
7406,DS,2007,Action,0.0
7407,Wii,2007,Action,0.0
7408,X360,2007,Misc,0.0
7409,DS,2007,Puzzle,0.0
7410,PS2,2007,Action,0.0
7411,Wii,2007,Simulation,0.0
7412,PS2,2007,Simulation,0.0
7413,Wii,2007,Platform,0.0
7414,PS3,2007,Action,0.31
7415,X360,2007,Role-Playing,0.0
7416,PSP,2007,Racing,0.02
7417,DS,2007,Platform,0.0
7418,DS,2007,Action,0.0
7419,DS,2007,Puzzle,0.0
7420,DS,2007,Sports,0.0
7421,PS2,2007,Adventure,0.0
7422,PS3,2007,Racing,0.0
7423,Wii,2007,Action,0.0
7424,PSP,2007,Shooter,0.0
7425,PS2,2007,Misc,0.0
7426,X360,2007,Action,0.0
7427,PSP,2007,Racing,0.01
7428,Wii,2007,Action,0.01
7429,Wii,2007,Adventure,0.0
7430,DS,2007,Puzzle,0.0
7431,X360,2007,Racing,0.0
7432,Wii,2007,Strategy,0.0
7433,DS,2007,Misc,0.0
7434,Wii,2007,Simulation,0.0
7435,DS,2007,Action,0.0
7436,PS3,2007,Sports,0.0
7437,PSP,2007,Strategy,0.0
7438,DS,2007,Misc,0.0
7439,X360,2007,Shooter,0.01
7440,PS2,2007,Strategy,0.44
7441,DS,2007,Simulation,0.0
7442,DS,2007,Simulation,0.0
7443,Wii,2007,Platform,0.0
7444,PS2,2007,Action,0.0
7445,PSP,2007,Fighting,0.08
7446,X360,2007,Strategy,0.0
7447,PS3,2007,Action,0.0
7448,Wii,2007,Simulation,0.0
7449,PSP,2007,Action,0.0
7450,PS2,2007,Platform,0.0
7451,Wii,2007,Shooter,0.01
7452,PSP,2007,Strategy,0.1
7453,PS2,2007,Action,0.0
7454,Wii,2007,Platform,0.04
7455,DS,2007,Misc,0.0
7456,PS2,2007,Strategy,0.0
7457,Wii,2007,Adventure,0.03
7458,PS2,2007,Action,0.0
7459,PSP,2007,Platform,0.04
7460,X360,2007,Shooter,0.0
7461,PS2,2007,Action,0.0
7462,PC,2007,Shooter,0.0
7463,PS3,2007,Racing,0.0
7464,DS,2007,Misc,0.41
7465,PSP,2007,Action,0.0
7466,PS2,2007,Role-Playing,0.0
7467,X360,2007,Action,0.0
7468,X360,2007,Strategy,0.01
7469,PS3,2007,Action,0.01
7470,Wii,2007,Action,0.0
7471,PS2,2007,Racing,0.0
7472,PS2,2007,Sports,0.0
7473,DS,2007,Puzzle,0.0
7474,X360,2007,Action,0.0
7475,DS,2007,Role-Playing,0.0
7476,PS2,2007,Action,0.0
7477,PS2,2007,Racing,0.01
7478,Wii,2007,Sports,0.0
7479,Wii,2007,Adventure,0.0
7480,PS2,2007,Sports,0.0
7481,DS,2007,Misc,0.0
7482,PS2,2007,Action,0.0
7483,PS2,2007,Strategy,0.38
7484,DS,2007,Simulation,0.31
7485,PS3,2007,Sports,0.0
7486,PS3,2007,Sports,0.0
7487,PS2,2007,Racing,0.0
7488,PSP,2007,Sports,0.0
7489,DS,2007,Platform,0.0
7490,X360,2007,Role-Playing,0.04
7491,Wii,2007,Sports,0.0
7492,PS2,2007,Action,0.0
7493,PSP,2007,Racing,0.0
7494,PSP,2007,Action,0.0
7495,DS,2007,Puzzle,0.37
7496,PS2,2007,Simulation,0.0
7497,DS,2007,Sports,0.0
7498,DS,2007,Racing,0.0
7499,DS,2007,Strategy,0.0
7500,Wii,2007,Action,0.0
7501,PSP,2007,Shooter,0.0
7502,Wii,2007,Strategy,0.08
7503,DS,2007,Platform,0.09
7504,PS2,2007,Sports,0.0
7505,X360,2007,Action,0.0
7506,DS,2007,Action,0.01
7507,DS,2007,Role-Playing,0.09
7508,PS3,2007,Action,0.0
7509,DS,2007,Action,0.0
7510,Wii,2007,Action,0.0
7511,PSP,2007,Sports,0.0
7512,DS,2007,Misc,0.34
7513,DS,2007,Puzzle,0.03
7514,PS3,2007,Misc,0.02
7515,X360,2007,Action,0.0
7516,DS,2007,Role-Playing,0.18
7517,DS,2007,Puzzle,0.16
7518,X360,2007,Action,0.0
7519,PSP,2007,Strategy,0.0
7520,Wii,2007,Sports,0.0
7521,DS,2007,Misc,0.33
7522,X360,2007,Role-Playing,0.08
7523,DS,2007,Sports,0.0
7524,PS3,2007,Role-Playing,0.05
7525,PS2,2007,Action,0.33
7526,X360,2007,Puzzle,0.15
7527,X360,2007,Action,0.0
7528,X360,2007,Simulation,0.0
7529,Wii,2007,Sports,0.0
7530,PSP,2007,Action,0.0
7531,X360,2007,Shooter,0.0
7532,PSP,2007,Action,0.0
7533,PSP,2007,Racing,0.0
7534,Wii,2007,Misc,0.0
7535,PS2,2007,Sports,0.31
7536,DS,2007,Shooter,0.01
7537,DS,2007,Adventure,0.0
7538,PS3,2007,Sports,0.0
7539,DS,2007,Action,0.0
7540,PS2,2007,Sports,0.31
7541,PSP,2007,Sports,0.0
7542,PS3,2007,Shooter,0.0
7543,Wii,2007,Simulation,0.01
7544,DS,2007,Strategy,0.3
7545,PSP,2007,Platform,0.0
7546,DS,2007,Action,0.0
7547,PS2,2007,Strategy,0.3
7548,X360,2007,Action,0.06
7549,X360,2007,Action,0.0
7550,DS,2007,Simulation,0.0
7551,X360,2007,Action,0.0
7552,DS,2007,Action,0.0
7553,DS,2007,Sports,0.3
7554,X360,2007,Role-Playing,0.02
7555,DS,2007,Puzzle,0.0
7556,PS3,2007,Action,0.0
7557,Wii,2007,Sports,0.04
7558,Wii,2007,Action,0.0
7559,Wii,2007,Sports,0.05
7560,PS3,2007,Action,0.14
7561,XB,2007,Sports,0.0
7562,Wii,2007,Puzzle,0.0
7563,Wii,2007,Action,0.0
7564,PS2,2007,Sports,0.0
7565,X360,2007,Racing,0.0
7566,DS,2007,Puzzle,0.0
7567,PS3,2007,Action,0.0
7568,DS,2007,Adventure,0.0
7569,DS,2007,Simulation,0.0
7570,DS,2007,Strategy,0.12
7571,PS2,2007,Action,0.0
7572,DS,2007,Sports,0.0
7573,PS2,2007,Shooter,0.0
7574,PSP,2007,Sports,0.0
7575,DS,2007,Simulation,0.0
7576,X360,2007,Fighting,0.03
7577,PS2,2007,Role-Playing,0.0
7578,PSP,2007,Action,0.0
7579,PS2,2007,Sports,0.0
7580,DS,2007,Misc,0.27
7581,DS,2007,Misc,0.0
7582,Wii,2007,Simulation,0.0
7583,PS2,2007,Action,0.0
7584,PS2,2007,Racing,0.0
7585,X360,2007,Action,0.0
7586,X360,2007,Sports,0.0
7587,DS,2007,Sports,0.0
7588,DS,2007,Puzzle,0.0
7589,PS2,2007,Adventure,0.0
7590,DS,2007,Simulation,0.0
7591,X360,2007,Sports,0.0
7592,X360,2007,Strategy,0.0
7593,PS2,2007,Simulation,0.0
7594,DS,2007,Role-Playing,0.26
7595,DS,2007,Misc,0.26
7596,PS2,2007,Role-Playing,0.05
7597,DS,2007,Misc,0.0
7598,PS3,2007,Racing,0.01
7599,PS2,2007,Sports,0.0
7600,DS,2007,Strategy,0.26
7601,PS3,2007,Action,0.0
7602,Wii,2007,Action,0.0
7603,PSP,2007,Racing,0.0
7604,PS2,2007,Simulation,0.26
7605,PS3,2007,Action,0.0
7606,PSP,2007,Misc,0.0
7607,Wii,2007,Sports,0.0
7608,DS,2007,Simulation,0.0
7609,X360,2007,Action,0.0
7610,X360,2007,Racing,0.0
7611,Wii,2007,Fighting,0.0
7612,X360,2007,Simulation,0.03
7613,Wii,2007,Sports,0.03
7614,PS2,2007,Racing,0.0
7615,PS3,2007,Action,0.0
7616,PS3,2007,Sports,0.0
7617,PSP,2007,Racing,0.0
7618,Wii,2007,Misc,0.0
7619,DS,2007,Role-Playing,0.06
7620,PS2,2007,Racing,0.0
7621,PSP,2007,Action,0.0
7622,DS,2007,Racing,0.0
7623,X360,2007,Misc,0.0
7624,PS2,2007,Racing,0.0
7625,DS,2007,Racing,0.0
7626,Wii,2007,Racing,0.0
7627,Wii,2007,Action,0.0
7628,Wii,2007,Sports,0.0
7629,PS3,2007,Racing,0.0
7630,DS,2007,Sports,0.0
7631,PS2,2007,Misc,0.0
7632,DS,2007,Action,0.13
7633,GBA,2007,Adventure,0.0
7634,PS2,2007,Adventure,0.0
7635,Wii,2007,Sports,0.0
7636,DS,2007,Strategy,0.0
7637,PS2,2007,Misc,0.0
7638,PSP,2007,Action,0.22
7639,Wii,2007,Platform,0.0
7640,PSP,2007,Action,0.0
7641,PSP,2007,Action,0.0
7642,DS,2007,Puzzle,0.0
7643,DS,2007,Shooter,0.0
7644,DS,2007,Adventure,0.22
7645,Wii,2007,Role-Playing,0.11
7646,DS,2007,Sports,0.21
7647,X360,2007,Sports,0.0
7648,X360,2007,Misc,0.0
7649,PSP,2007,Sports,0.0
7650,X360,2007,Action,0.01
7651,DS,2007,Role-Playing,0.0
7652,X360,2007,Sports,0.0
7653,PS3,2007,Role-Playing,0.0
7654,PS2,2007,Action,0.2
7655,PS3,2007,Shooter,0.0
7656,X360,2007,Racing,0.0
7657,PS2,2007,Sports,0.0
7658,X360,2007,Shooter,0.0
7659,PSP,2007,Strategy,0.0
7660,X360,2007,Action,0.0
7661,GBA,2007,Action,0.0
7662,X360,2007,Action,0.0
7663,PS2,2007,Misc,0.0
7664,X360,2007,Action,0.02
7665,PS2,2007,Sports,0.19
7666,Wii,2007,Action,0.0
7667,DS,2007,Adventure,0.19
7668,Wii,2007,Adventure,0.11
7669,DS,2007,Misc,0.19
7670,Wii,2007,Action,0.0
7671,PS2,2007,Sports,0.19
7672,Wii,2007,Action,0.0
7673,X360,2007,Shooter,0.0
7674,DS,2007,Adventure,0.0
7675,Wii,2007,Sports,0.0
7676,DS,2007,Sports,0.18
7677,PS2,2007,Role-Playing,0.11
7678,PSP,2007,Action,0.0
7679,DS,2007,Simulation,0.0
7680,XB,2007,Action,0.0
7681,Wii,2007,Action,0.0
7682,PS3,2007,Sports,0.0
7683,X360,2007,Sports,0.0
7684,DS,2007,Misc,0.0
7685,DS,2007,Adventure,0.06
7686,DS,2007,Sports,0.0
7687,DS,2007,Action,0.17
7688,DS,2007,Shooter,0.0
7689,PS2,2007,Role-Playing,0.17
7690,PSP,2007,Action,0.0
7691,X360,2007,Action,0.0
7692,PS2,2007,Adventure,0.17
7693,X360,2007,Misc,0.0
7694,PS2,2007,Action,0.0
7695,Wii,2007,Misc,0.03
7696,X360,2007,Racing,0.0
7697,PS2,2007,Fighting,0.17
7698,Wii,2007,Sports,0.0
7699,DS,2007,Adventure,0.0
7700,DS,2007,Misc,0.17
7701,X360,2007,Strategy,0.0
7702,Wii,2007,Racing,0.0
7703,Wii,2007,Fighting,0.0
7704,DS,2007,Strategy,0.16
7705,PS2,2007,Misc,0.0
7706,PS3,2007,Action,0.0
7707,Wii,2007,Platform,0.01
7708,PS3,2007,Sports,0.0
7709,PS3,2007,Shooter,0.0
7710,DS,2007,Role-Playing,0.0
7711,DS,2007,Misc,0.0
7712,DS,2007,Sports,0.0
7713,DS,2007,Misc,0.0
7714,DS,2007,Puzzle,0.01
7715,Wii,2007,Adventure,0.0
7716,PS2,2007,Fighting,0.04
7717,Wii,2007,Puzzle,0.0
7718,DS,2007,Puzzle,0.0
7719,DS,2007,Fighting,0.0
7720,PS3,2007,Sports,0.0
7721,DS,2007,Role-Playing,0.15
7722,Wii,2007,Action,0.04
7723,DS,2007,Strategy,0.05
7724,PS3,2007,Simulation,0.0
7725,PS3,2007,Action,0.0
7726,PS3,2007,Sports,0.0
7727,X360,2007,Role-Playing,0.01
7728,PSP,2007,Adventure,0.15
7729,Wii,2007,Action,0.0
7730,Wii,2007,Misc,0.0
7731,Wii,2007,Racing,0.0
7732,PS3,2007,Shooter,0.0
7733,Wii,2007,Action,0.0
7734,DS,2007,Misc,0.0
7735,DS,2007,Shooter,0.0
7736,X360,2007,Racing,0.0
7737,DS,2007,Role-Playing,0.14
7738,PS2,2007,Adventure,0.0
7739,PS2,2007,Action,0.0
7740,GC,2007,Action,0.0
7741,PC,2007,Shooter,0.0
7742,Wii,2007,Fighting,0.06
7743,Wii,2007,Misc,0.0
7744,DS,2007,Adventure,0.0
7745,DS,2007,Simulation,0.0
7746,DS,2007,Action,0.0
7747,X360,2007,Simulation,0.0
7748,DS,2007,Platform,0.14
7749,PSP,2007,Role-Playing,0.13
7750,DS,2007,Racing,0.0
7751,Wii,2007,Sports,0.14
7752,PS3,2007,Sports,0.0
7753,PSP,2007,Misc,0.0
7754,PSP,2007,Role-Playing,0.06
7755,DS,2007,Misc,0.0
7756,X360,2007,Action,0.0
7757,DS,2007,Simulation,0.0
7758,X360,2007,Sports,0.0
7759,DS,2007,Misc,0.0
7760,PS2,2007,Misc,0.0
7761,X360,2007,Racing,0.0
7762,DS,2007,Misc,0.13
7763,PS3,2007,Sports,0.0
7764,Wii,2007,Racing,0.0
7765,DS,2007,Role-Playing,0.05
7766,DS,2007,Misc,0.0
7767,DS,2007,Puzzle,0.0
7768,X360,2007,Shooter,0.0
7769,PS2,2007,Sports,0.0
7770,DS,2007,Puzzle,0.0
7771,PS2,2007,Role-Playing,0.13
7772,DS,2007,Racing,0.0
7773,DS,2007,Platform,0.0
7774,PS2,2007,Role-Playing,0.02
7775,Wii,2007,Shooter,0.0
7776,DS,2007,Simulation,0.0
7777,PSP,2007,Puzzle,0.0
7778,DS,2007,Action,0.0
7779,Wii,2007,Strategy,0.0
7780,PS2,2007,Puzzle,0.0
7781,DS,2007,Fighting,0.0
7782,PSP,2007,Shooter,0.12
7783,DS,2007,Simulation,0.0
7784,DS,2007,Misc,0.12
7785,DS,2007,Action,0.0
7786,DS,2007,Puzzle,0.0
7787,DS,2007,Racing,0.0
7788,PSP,2007,Action,0.0
7789,DS,2007,Misc,0.0
7790,Wii,2007,Racing,0.0
7791,PS2,2007,Adventure,0.0
7792,PSP,2007,Role-Playing,0.12
7793,DS,2007,Puzzle,0.0
7794,PSP,2007,Action,0.0
7795,DS,2007,Adventure,0.12
7796,PS2,2007,Misc,0.12
7797,DS,2007,Role-Playing,0.12
7798,X360,2007,Action,0.0
7799,PS2,2007,Role-Playing,0.02
7800,DS,2007,Action,0.11
7801,DS,2007,Fighting,0.0
7802,X360,2007,Shooter,0.0
7803,DS,2007,Action,0.0
7804,DS,2007,Adventure,0.05
7805,Wii,2007,Sports,0.03
7806,DS,2007,Puzzle,0.0
7807,PSP,2007,Sports,0.0
7808,DS,2007,Simulation,0.0
7809,DS,2007,Action,0.0
7810,PS2,2007,Sports,0.11
7811,DS,2007,Strategy,0.11
7812,DS,2007,Adventure,0.0
7813,Wii,2007,Shooter,0.0
7814,Wii,2007,Simulation,0.11
7815,DS,2007,Misc,0.0
7816,X360,2007,Sports,0.0
7817,DS,2007,Action,0.11
7818,X360,2007,Racing,0.0
7819,PS2,2007,Adventure,0.11
7820,DS,2007,Adventure,0.01
7821,PSP,2007,Sports,0.0
7822,DS,2007,Role-Playing,0.0
7823,PS2,2007,Action,0.0
7824,X360,2007,Puzzle,0.0
7825,DS,2007,Misc,0.0
7826,PSP,2007,Sports,0.0
7827,DS,2007,Puzzle,0.0
7828,PS2,2007,Role-Playing,0.11
7829,DS,2007,Adventure,0.0
7830,DS,2007,Simulation,0.1
7831,PSP,2007,Strategy,0.0
7832,DS,2007,Puzzle,0.0
7833,Wii,2007,Misc,0.1
7834,DS,2007,Adventure,0.0
7835,PSP,2007,Simulation,0.0
7836,Wii,2007,Shooter,0.0
7837,DS,2007,Simulation,0.1
7838,PSP,2007,Strategy,0.0
7839,PSP,2007,Action,0.0
7840,DS,2007,Misc,0.1
7841,DS,2007,Fighting,0.0
7842,DS,2007,Misc,0.1
7843,X360,2007,Sports,0.0
7844,PS3,2007,Sports,0.0
7845,PS3,2007,Misc,0.0
7846,PS2,2007,Action,0.0
7847,Wii,2007,Role-Playing,0.01
7848,DS,2007,Misc,0.1
7849,DS,2007,Fighting,0.1
7850,DS,2007,Misc,0.1
7851,X360,2007,Adventure,0.0
7852,Wii,2007,Action,0.0
7853,Wii,2007,Fighting,0.1
7854,DS,2007,Action,0.0
7855,PS2,2007,Racing,0.0
7856,PS2,2007,Role-Playing,0.1
7857,Wii,2007,Action,0.0
7858,DS,2007,Role-Playing,0.0
7859,DS,2007,Sports,0.1
7860,PS3,2007,Misc,0.0
7861,DS,2007,Strategy,0.0
7862,X360,2007,Action,0.0
7863,PC,2007,Shooter,0.0
7864,DS,2007,Misc,0.09
7865,PS2,2007,Strategy,0.0
7866,PC,2007,Strategy,0.0
7867,PS3,2007,Sports,0.0
7868,PS3,2007,Sports,0.0
7869,DS,2007,Misc,0.0
7870,PSP,2007,Misc,0.0
7871,Wii,2007,Racing,0.0
7872,PS2,2007,Sports,0.09
7873,PSP,2007,Sports,0.09
7874,DS,2007,Misc,0.08
7875,DS,2007,Simulation,0.09
7876,PSP,2007,Action,0.0
7877,DS,2007,Role-Playing,0.09
7878,PS2,2007,Role-Playing,0.09
7879,PS2,2007,Misc,0.09
7880,PS2,2007,Action,0.09
7881,X360,2007,Strategy,0.0
7882,DS,2007,Role-Playing,0.09
7883,Wii,2007,Fighting,0.09
7884,DS,2007,Platform,0.0
7885,X360,2007,Shooter,0.0
7886,PS2,2007,Action,0.0
7887,PSP,2007,Sports,0.0
7888,PS3,2007,Shooter,0.0
7889,DS,2007,Racing,0.0
7890,XB,2007,Sports,0.0
7891,X360,2007,Shooter,0.0
7892,PS2,2007,Misc,0.08
7893,DS,2007,Puzzle,0.0
7894,DS,2007,Platform,0.0
7895,DS,2007,Role-Playing,0.08
7896,Wii,2007,Action,0.0
7897,PSP,2007,Puzzle,0.0
7898,DS,2007,Sports,0.08
7899,X360,2007,Action,0.0
7900,DS,2007,Misc,0.08
7901,X360,2007,Action,0.0
7902,X360,2007,Misc,0.0
7903,PS2,2007,Action,0.08
7904,PSP,2007,Puzzle,0.0
7905,PS2,2007,Role-Playing,0.01
7906,PSP,2007,Fighting,0.08
7907,PS3,2007,Adventure,0.08
7908,PSP,2007,Role-Playing,0.0
7909,Wii,2007,Misc,0.0
7910,PS2,2007,Role-Playing,0.08
7911,X360,2007,Simulation,0.08
7912,GC,2007,Sports,0.0
7913,DS,2007,Fighting,0.08
7914,PSP,2007,Fighting,0.08
7915,DS,2007,Fighting,0.08
7916,PS2,2007,Role-Playing,0.08
7917,DS,2007,Sports,0.0
7918,PS3,2007,Role-Playing,0.03
7919,DS,2007,Adventure,0.0
7920,PS2,2007,Misc,0.0
7921,DS,2007,Sports,0.0
7922,DS,2007,Sports,0.0
7923,PS2,2007,Strategy,0.07
7924,DS,2007,Strategy,0.0
7925,DS,2007,Misc,0.07
7926,PS2,2007,Racing,0.0
7927,PS2,2007,Racing,0.0
7928,DS,2007,Puzzle,0.07
7929,X360,2007,Role-Playing,0.0
7930,Wii,2007,Fighting,0.0
7931,Wii,2007,Sports,0.0
7932,DS,2007,Simulation,0.03
7933,PC,2007,Simulation,0.0
7934,Wii,2007,Platform,0.0
7935,Wii,2007,Shooter,0.0
7936,DS,2007,Shooter,0.0
7937,PSP,2007,Misc,0.0
7938,PS2,2007,Adventure,0.07
7939,PC,2007,Strategy,0.0
7940,DS,2007,Action,0.03
7941,DS,2007,Role-Playing,0.07
7942,PSP,2007,Role-Playing,0.05
7943,DS,2007,Platform,0.0
7944,DS,2007,Action,0.07
7945,DS,2007,Adventure,0.05
7946,PS2,2007,Fighting,0.0
7947,PSP,2007,Strategy,0.01
7948,PC,2007,Strategy,0.0
7949,PSP,2007,Role-Playing,0.0
7950,DS,2007,Role-Playing,0.07
7951,DS,2007,Misc,0.0
7952,DS,2007,Strategy,0.0
7953,PS3,2007,Sports,0.07
7954,DS,2007,Platform,0.0
7955,DS,2007,Role-Playing,0.0
7956,DS,2007,Action,0.06
7957,Wii,2007,Fighting,0.0
7958,PS2,2007,Role-Playing,0.06
7959,Wii,2007,Puzzle,0.0
7960,Wii,2007,Sports,0.06
7961,DS,2007,Strategy,0.0
7962,PSP,2007,Misc,0.0
7963,PS2,2007,Simulation,0.06
7964,DS,2007,Strategy,0.0
7965,Wii,2007,Role-Playing,0.0
7966,PSP,2007,Role-Playing,0.06
7967,Wii,2007,Shooter,0.0
7968,PC,2007,Shooter,0.0
7969,DS,2007,Puzzle,0.0
7970,DS,2007,Platform,0.0
7971,PSP,2007,Shooter,0.0
7972,DS,2007,Action,0.0
7973,PC,2007,Role-Playing,0.0
7974,PSP,2007,Role-Playing,0.0
7975,DS,2007,Misc,0.0
7976,Wii,2007,Misc,0.0
7977,X360,2007,Sports,0.0
7978,DS,2007,Fighting,0.0
7979,DS,2007,Adventure,0.0
7980,PSP,2007,Platform,0.0
7981,PS2,2007,Sports,0.06
7982,DS,2007,Role-Playing,0.0
7983,DS,2007,Puzzle,0.0
7984,DS,2007,Puzzle,0.0
7985,PC,2007,Shooter,0.0
7986,X360,2007,Shooter,0.0
7987,DS,2007,Sports,0.0
7988,PSP,2007,Fighting,0.06
7989,DS,2007,Fighting,0.06
7990,PS2,2007,Role-Playing,0.0
7991,DS,2007,Misc,0.06
7992,PS2,2007,Fighting,0.06
7993,DS,2007,Role-Playing,0.06
7994,DS,2007,Role-Playing,0.0
7995,PS2,2007,Misc,0.06
7996,DS,2007,Misc,0.06
7997,PS2,2007,Sports,0.0
7998,PC,2007,Shooter,0.0
7999,PSP,2007,Sports,0.0
8000,Wii,2007,Action,0.0
8001,DS,2007,Action,0.05
8002,X360,2007,Sports,0.0
8003,Wii,2007,Puzzle,0.0
